"","US","EUROPE","JAPAN","EM","LONG_BOND","INT_BOND","US.REIT","GLOBAL.REIT","GOLD","COMMODITY"
"2002-03-03",0,0,0,0,0,0,0,0,0,0
"2002-03-04",0.01767249,0.032923882,0.057542768,0.024193548,-0.002309469,0,0.010814106,0.018369745,0.006770481,0.00438974
"2002-03-05",-0.003196167,-0.0073269,-0.018014706,-0.006299213,0,-0.001831502,0.012984051,0.00450377,0.00134499,0.01781684
"2002-03-06",0.011872923,0.0135618,0.029576937,0.014263074,-0.00462963,0,0.006999165,0.006328049,-0.017125588,0.003827742
"2002-03-07",-0.002141205,0.006098119,0.031272727,-0.0140625,-0.013953488,-0.011009174,0.000471979,0.011948265,-0.005807995,0.023092759
"2002-03-08",0.004206581,-0.000839896,-0.00493653,-0.001584786,-0.007075472,-0.005565863,0.000392303,-0.004932477,-0.006357388,0.0032861
"2002-03-09",0,0,0,0,0,0,0,0,0,0
"2002-03-10",0,0,0,0,0,0,0,0,0,0
"2002-03-11",0.002136811,0.001349246,0.013111269,0.007936508,0,0,-0.007877729,0.002581495,0.007089746,0.019759461
"2002-03-12",-0.000597317,-0.006731792,-0.026582721,0,0,0.001865672,-0.003732482,-0.003545411,0.008241758,-0.003502409
"2002-03-13",-0.009643741,-0.00542624,-0.028386633,-0.003149606,0,0.001862197,0.004831233,-0.00748274,-0.001532698,-0.002704123
"2002-03-14",-0.001378899,-0.00187274,0.012204142,0,-0.009501188,-0.007434944,0.005652654,0.004520028,-0.006651885,0.008503817
"2002-03-15",0.009528384,0.013654357,0.026306175,-0.006319115,0.004796163,0.001872659,0.005377359,0.00182746,-0.003090659,0.002902022
"2002-03-16",0,0,0,0,0,0,0,0,0,0
"2002-03-17",0,0,0,0,0,0,0,0,0,0
"2002-03-18",0.000170524,0.008083326,-0.035243859,0.0063593,0.00477327,0.003738318,-0.00059319,0.000533471,0.006028247,0.017323635
"2002-03-19",0.006686268,0.001836138,0.026937269,0.004739336,-0.002375297,-0.001862197,0.00475823,-0.002144213,0.003595275,-0.003181551
"2002-03-20",-0.01881702,-0.009333369,-0.02730866,0.003144654,-0.007142857,-0.003731343,-0.001777117,-0.000143638,-0.004264756,-0.009108421
"2002-03-21",0.000434544,0.001005224,0.002585888,-0.001567398,0.004796163,0.001872659,0.003560562,-0.009010251,0.003083776,0.018023941
"2002-03-22",-0.002169365,-0.010592326,-0.024318349,0.004709576,-0.00477327,-0.001869159,0.004609359,-0.002812312,0.005123826,-0.01022173
"2002-03-23",0,0,0,0,0,0,0,0,0,0
"2002-03-24",0,0,0,0,0,0,0,0,0,0
"2002-03-25",-0.012430231,-0.011040447,-0.010196375,-0.0078125,0.002398082,0,-0.010472664,-0.001186247,0.011724724,-0.005853805
"2002-03-26",0.005809711,0.009962715,0.004959939,0.003149606,0.007177033,0.003745318,0.008443074,-0.002159903,-0.005374538,0.007377698
"2002-03-27",0.002625745,0.001529664,0.00531511,0.004709576,0,0,0.007431227,0.006277859,0.009793989,0.009917335
"2002-03-28",-0.000437085,0.002212736,0.013595166,0,-0.002375297,0.001865672,-0.002812378,0.004557261,0.008026756,0.004826228
"2002-03-29",0,0,0,0,0,0,0,-0.000790728,0,0
"2002-03-30",0,0,0,0,0,0,0,0,0,0
"2002-03-31",0,0,0,0,0,0,0,0,0,0
"2002-04-01",0.000437276,0.012708601,-0.033159463,-0.0015625,0,0,0.001175942,0.003211627,0,0.016961918
"2002-04-02",-0.005498775,-0.004184812,0,0.012519562,0.007142857,0.003724395,0.001759405,0.001710071,0.00862641,0.026880676
"2002-04-03",-0.007022264,-0.006386364,0.018882466,0,0.004728132,0.003710575,-0.000355155,-0.002391162,-0.000822368,-0.012665823
"2002-04-04",-0.004153158,-0.007104548,0.016263238,-0.004636785,0.002352941,0.001848429,0.002107353,0.000259279,-0.006748971,-0.022731695
"2002-04-05",0.000176548,0.000514192,0.010048381,0.00621118,0.004694836,0.003690037,0.009232458,0.002586361,-0.002320186,-0.016067566
"2002-04-06",0,0,0,0,0,0,0,0,0,0
"2002-04-07",0,0,0,0,0,0,0,0,0,0
"2002-04-08",0.002130543,-0.012431634,-0.013633014,-0.009259259,-0.002336449,-0.001838235,0.009027694,-0.004165422,-0.001827243,0.009010271
"2002-04-09",-0.006995152,0,-0.007097497,-0.00623053,0.00234192,0.001841621,0.007802328,0.005013645,-0.005824596,-0.016921591
"2002-04-10",0.011325169,0.011377518,0.019563582,0,-0.002336449,-0.001838235,0.011381006,-1.15e-05,-0.002343488,0.00077213
"2002-04-11",-0.024865724,-0.007837296,-0.029151292,0.001567398,0.00234192,0.001841621,-0.00461347,0.006142577,0.011073826,-0.028738102
"2002-04-12",0.007505415,0.01529072,0.002660585,0.004694836,0.002336449,0.001838235,0.010741012,0.002145335,-0.003153004,-0.034606467
"2002-04-13",0,0,0,0,0,0,0,0,0,0
"2002-04-14",0,0,0,0,0,0,0,0,0,0
"2002-04-15",-0.00762928,-0.000677478,-0.002653525,0.00623053,0.004662005,0.001834862,-0.005032067,0.006052152,-0.000832362,0.034000636
"2002-04-16",0.02378592,0.019982998,0.033827442,0.013931889,-0.004640371,-0.001831502,-0.016191531,0.004012382,-0.007830723,0.005884256
"2002-04-17",-0.002120943,0.001661638,0.001470588,0.021374046,-0.006993007,-0.001834862,-0.012913648,0.012761256,0.010411419,0.026290485
"2002-04-18",-0.004337102,-0.001495626,0.008443465,-0.007473842,0.002347418,0.001838235,0.00439937,0.005398606,0.011301313,0.003193116
"2002-04-19",0.003644837,-0.003153959,-0.001456134,-0.001506024,0.00234192,0,-0.005305002,0.003753197,-0.008052588,0.002411422
"2002-04-20",0,0,0,0,0,0,0,0,0,0
"2002-04-21",0,0,0,0,0,0,0,0,0,0
"2002-04-22",-0.01665459,-0.01265575,0.006197594,0,0.002336449,0.001834862,-0.011702415,0.004941431,0.00629556,0.000651263
"2002-04-23",-0.004324708,-0.001007432,0.007246377,-0.001508296,0,0,-0.015009628,0.00412688,-0.003292723,0.003459723
"2002-04-24",-0.010042516,-0.010470699,-0.007194245,0,0.006993007,0.003663004,0.006428911,0.005853355,0.004955401,-0.01151644
"2002-04-25",0.000547967,0.007339828,0.013043478,-0.013595166,0,0,0.004612623,0.001276876,0.010026298,0.002979367
"2002-04-26",-0.019000628,-0.001695125,-0.004649499,-0.001531394,0.002314815,0.001824818,-0.003416661,0.004221882,-0.002115541,0.009052408
"2002-04-27",0,0,0,0,0,0,0,0,0,0
"2002-04-28",0,0,0,0,0,0,0,0,0,0
"2002-04-29",-0.004935099,-0.006786623,-0.006108516,-0.012269939,-0.002309469,-0.001821494,-0.005785997,-0.003582699,0.010110894,0.01287981
"2002-04-30",0.009358106,0.009221017,0.006146059,-0.00310559,0.009259259,0.005474453,0.015448307,0.003964359,-0.004843397,0.003154507
"2002-05-01",0.012237555,0.007281449,0.007186489,0.007788162,0.002293578,0.001814882,0.00842642,0.009253257,0.000486697,-0.013808705
"2002-05-02",-0.003846404,-0.004538029,0.002140564,-0.007727975,-0.004576659,-0.001811594,0.0124134,0.011191573,-0.002432301,-0.014512854
"2002-05-03",-0.01084963,0.006076501,0.001423994,0,0.004597701,0.001814882,0,0.007029133,0.00926528,0.008136057
"2002-05-04",0,0,0,0,0,0,0,0,0,0
"2002-05-05",0,0,0,0,0,0,0,0,0,0
"2002-05-06",-0.019613725,-0.019462762,-0.010664771,-0.017133956,0,0,-0.008253554,-0.002585989,0,-0.009818463
"2002-05-07",-0.003508226,-0.002740054,-0.014372979,0.012678288,-0.00228833,0,-0.005429638,-0.00142809,0.004992752,0.009088191
"2002-05-08",0.037202968,0.022651199,0.02770689,0.023474178,-0.01146789,-0.007246377,-0.003488142,-0.001926193,-0.004807692,0.019949293
"2002-05-09",-0.011558481,-0.003523661,-0.016317843,-0.018348624,0.004640371,0.001824818,-0.011659758,0.005060065,-0.00531401,-0.00317373
"2002-05-10",-0.018839182,-0.014310323,-0.002524342,-0.00623053,0.002309469,0.003642987,-0.00884921,-0.001462504,0.007446981,0.010824423
"2002-05-11",0,0,0,0,0,0,0,0,0,0
"2002-05-12",0,0,0,0,0,0,0,0,0,0
"2002-05-13",0.020336414,0.014691755,0.009761388,0.003134796,-0.00921659,-0.003629764,0.006191353,-7.38e-05,-0.001285554,0.010420238
"2002-05-14",0.021785442,0.010938169,0,0.0109375,-0.006976744,-0.003642987,0.005085905,-0.003698767,-0.007562349,0.017895701
"2002-05-15",-0.003900975,-0.00116399,-0.001432152,0.00618238,0.00234192,0.001828154,0.005769767,0.011491821,-0.000324254,-0.026340634
"2002-05-16",0.00519084,0.003501338,0.025098602,0.001536098,0.004672897,0.003649635,-0.004213702,0.002582817,0.005838469,-0.004345244
"2002-05-17",0.004893039,0.009802266,0.023084995,0.009202454,-0.004651163,-0.003636364,0.005169701,0.008395999,0.001612383,-0.000989099
"2002-05-18",0,0,0,0,0,0,0,0,0,0
"2002-05-19",0,0,0,0,0,0,0,0,0,0
"2002-05-20",-0.010819638,-0.012174404,0.006495726,-0.007598784,0.004672897,0.003649635,-0.007247997,0.004830168,0.002897618,-0.001142398
"2002-05-21",-0.009115832,-0.008662567,-0.003057065,-0.010719755,0.002325581,0.001818182,-0.003535386,-0.006664883,0.01187801,-0.020739168
"2002-05-22",0.002207466,0.001179692,0.021124361,0.007739938,0.006960557,0.001814882,-0.004727296,0.007082645,0.006027919,0.001136781
"2002-05-23",0.010647834,0.003860139,0,-0.006144393,-0.006912442,-0.001811594,0.022445282,-0.00119872,0.000157679,-0.002830949
"2002-05-24",-0.012806016,-0.014547328,-0.002002002,0.010819165,0.002320186,0,0.000695373,0.004651259,0.011981712,-0.007400082
"2002-05-25",0,0,0,0,0,0,0,0,0,0
"2002-05-26",0,0,0,0,0,0,0,0,0,0
"2002-05-27",0,0,0,0,0,0,0,-0.005439798,-0.002804175,0
"2002-05-28",-0.005428947,0.004074527,-0.007689736,-0.001529052,0,0.001814882,0.004063177,0.001087724,0.000468677,-0.012920969
"2002-05-29",-0.007400354,0.001519063,-0.006738544,-0.006125574,0.00462963,0.003623188,0.008670201,0.000896011,0.021392879,0.014386061
"2002-05-30",-0.002796309,-0.006581557,0.006784261,-0.003081664,0.004608295,0.001805054,-0.005155499,-0.001548609,-0.003210518,-0.031462275
"2002-05-31",0.002056637,-0.009506134,-0.004716981,-0.010819165,0.002293578,0.003603604,0.003458003,-0.007744748,0.001840491,0.015381674
"2002-06-01",0,0,0,0,0,0,0,0,0,0
"2002-06-02",0,0,0,0,0,0,0,0,0,0
"2002-06-03",-0.026581508,-0.009085363,0.004739336,0.003125,0,0,-0.001150287,0.009264452,0,-0.001433154
"2002-06-04",0.002492303,-0.005194477,-0.006738544,0,0.00228833,0.001795332,0.001151611,-0.00773355,0,0.005155891
"2002-06-05",0.009366109,0.002265456,-0.00339213,-0.007788162,-0.00456621,-0.001792115,0.000572757,0.003925432,-0.014084507,-0.007733918
"2002-06-06",-0.020358919,-0.002778559,-0.024846835,-0.010989011,0.004587156,0.001795332,-0.004016543,-0.003223107,0.006521739,-0.003047813
"2002-06-07",-0.001158964,-0.008524753,0.010471204,-0.00952381,-0.00456621,-0.001792115,-0.002878477,-0.006068049,0.007096575,-0.004333346
"2002-06-08",0,0,0,0,0,0,0,0,0,0
"2002-06-09",0,0,0,0,0,0,0,0,0,0
"2002-06-10",0.003869938,0.001577982,-0.010362694,0.006410256,0.002293578,0,0.005197176,0.002314827,-0.011948529,-0.011845878
"2002-06-11",-0.017157852,-0.005606093,-0.004537522,-0.007961783,0.006864989,0.003590664,0.002298444,0.004265257,-0.017674419,-0.004930422
"2002-06-12",0.006080616,-0.003174354,-0.010518934,-0.006420546,0.002272727,0.001788909,-0.002178753,-0.007919366,0.009311869,0.01036283
"2002-06-13",-0.010040112,-0.023330263,-0.016300496,0.001615509,0.002267574,0.001785714,0.000458681,-0.006875777,-0.003127443,0.029092705
"2002-06-14",-0.001478005,-0.011765518,-0.010446686,-0.009677419,0.011312217,0.005347594,-0.004111905,-0.015933763,0.010509804,0.007247567
"2002-06-15",0,0,0,0,0,0,0,0,0,0
"2002-06-16",0,0,0,0,0,0,0,0,0,0
"2002-06-17",0.026824554,0.02563834,0,-0.003257329,-0.006711409,-0.00177305,0.004915336,0.002072716,-0.013349891,0.004586883
"2002-06-18",0.008164187,-0.002677893,-0.013469239,0.006535948,0,0,-0.002677089,0.002409613,0.001730648,-0.01353865
"2002-06-19",-0.023340101,-0.017009318,-0.032841328,-0.021103896,0.009009009,0.005328597,0.001516783,-0.009461055,0.007224753,-0.00209442
"2002-06-20",-0.012778642,-0.011290771,0.011446013,-0.008291874,-0.006696429,-0.003533569,0.003731272,0.005041475,0.005301731,0.004888782
"2002-06-21",-0.015632366,0.000731657,-0.008675971,-0.008361204,0.006741573,0.003546099,0.008948418,-0.00018163,0.001085776,-0.005748396
"2002-06-22",0,0,0,0,0,0,0,0,0,0
"2002-06-23",0,0,0,0,0,0,0,0,0,0
"2002-06-24",0.005238621,-0.010493069,0.016362253,-0.005059022,-0.006696429,-0.005300353,-0.003689149,-0.004830092,0.011465758,0.022276097
"2002-06-25",-0.022445348,0.020280654,0.003743916,-0.001694915,-0.002247191,0,0.005549479,0.004144833,-0.01439951,-0.001123679
"2002-06-26",0.001639645,-0.004559491,-0.006340918,-0.033955857,0.009009009,0.007104796,-0.003446928,-0.015810467,-0.000466273,0.001696738
"2002-06-27",0.017498741,0.016488185,0.023648649,0.010544815,-0.011160714,-0.005291005,0.003921921,0.006502926,-0.008552325,0.004191227
"2002-06-28",-0.004726049,0.018201806,0.019435277,0.020869565,0.004514673,0.003546099,0.001835631,0.011928666,-0.000941029,0.000957703
"2002-06-29",0,0,0,0,0,0,0,0,0,0
"2002-06-30",0,0,0,0,0,0,0,0,0,0
"2002-07-01",-0.019502431,0.000882856,-0.011870504,-0.00681431,0,0,-0.006422333,0.009627796,-0.020094192,0.005240725
"2002-07-02",-0.021231793,-0.030945733,-0.001456134,-0.010291595,0.006741573,0.005300353,-0.01027028,-0.000834729,0.007529638,-0.001182073
"2002-07-03",0.005686545,-0.014598709,0.028800583,0.005199307,0.002232143,0,-0.013410602,-0.001670853,-0.011448561,-0.001263395
"2002-07-04",0,0,0,0,0,0,0,0.006954118,-0.000804246,0
"2002-07-05",0.039786828,0.050928732,0.01523742,0.024137931,-0.011135857,-0.007029877,0.004135493,0.006548427,0.002253703,0.002563842
"2002-07-06",0,0,0,0,0,0,0,0,0,0
"2002-07-07",0,0,0,0,0,0,0,0,0,0
"2002-07-08",-0.01248681,0.00052626,-0.010122164,0.008417508,0.002252252,0.001769912,-0.005883516,0.007242628,0.001284934,-0.023592725
"2002-07-09",-0.025186222,-0.022544527,0.008110014,0.010016694,0.006741573,0.005300353,-0.009949597,-0.002438354,0.006737247,0.005062081
"2002-07-10",-0.036401415,-0.03080992,-0.013990906,-0.016528926,0.008928571,0.005272408,-0.012675905,-0.009761653,0.003186743,0.013592525
"2002-07-11",0.008142156,-0.008180648,-0.005675772,-0.01512605,0.002212389,0.001748252,-0.018173607,-0.021396385,-0.002064803,0.001293186
"2002-07-12",-0.010983959,-0.014054563,0.001070282,0.0221843,0.002207506,0.001745201,-0.003699978,9.66e-05,0.008117141,0.009083764
"2002-07-13",0,0,0,0,0,0,0,0,0,0
"2002-07-14",0,0,0,0,0,0,0,0,0,0
"2002-07-15",0.005334899,-0.014448196,-0.009265859,-0.003338898,-0.004405286,0,-0.007554273,-0.008741615,0.007262393,-0.005788522
"2002-07-16",-0.019276352,-0.02874391,-0.021582734,-0.008375209,-0.008849558,-0.006968641,0.000751465,-0.009879765,-0.002351097,0.018400686
"2002-07-17",0.00198833,0.036743966,0.020588235,0.005067568,0.004464286,0.003508772,0.001246392,-0.002400271,-0.006598586,0.001445095
"2002-07-18",-0.032400922,0,0,0.003361345,0.002222222,0.003496503,-0.026029417,0.011898694,0.004744583,-0.001795478
"2002-07-19",-0.035194135,-0.037931076,-0.025936599,-0.021775544,0.00443459,0.003484321,-0.018155437,-0.008389843,0.016527625,0.001874157
"2002-07-20",0,0,0,0,0,0,0,0,0,0
"2002-07-21",0,0,0,0,0,0,0,0,0,0
"2002-07-22",-0.029629739,-0.041419407,0,-0.025684932,0.008830022,0.005208333,-0.01549821,-0.011525079,0,-0.018185378
"2002-07-23",-0.027372589,-0.058580112,-0.008505917,-0.010544815,0.002188184,0.001727116,-0.035050072,-0.010952152,-0.009910189,-0.01556148
"2002-07-24",0.059663297,0.062449612,0.027974636,-0.008880995,-0.008733624,-0.001724138,0.006166184,-0.014224497,-0.026431029,0.014529656
"2002-07-25",-0.008499923,0.007264881,-0.039187228,-0.019713262,0.008810573,0.003454231,0.026567541,0.006092688,-0.005783133,-0.00569545
"2002-07-26",0.019048263,-0.001028483,-0.026435045,-0.027422303,-0.002183406,0.00172117,0.035166317,-0.017542081,-0.014541929,-0.00605248
"2002-07-27",0,0,0,0,0,0,0,0,0,0
"2002-07-28",0,0,0,0,0,0,0,0,0,0
"2002-07-29",0.048715042,0.071208892,0.025601241,0.011278195,-0.013211774,-0.011714733,0.044234587,0.009741861,-0.006394491,-0.00496099
"2002-07-30",0.013032475,-0.012524946,-0.003782148,0.013011152,0.001228856,-0.000611423,0.015345847,0.010244121,0.007920792,0.01886203
"2002-07-31",0.002420536,0.007804945,-0.01594533,-0.014678899,0.012390802,0.009170944,0.004715976,0.005918889,-0.002455796,-0.000849297
"2002-08-01",-0.02610847,-0.054211494,-0.024305556,-0.011173184,0.005693923,0.004120429,-0.013839926,-0.013232155,-0.007877893,-0.015281933
"2002-08-02",-0.022414754,-0.009007896,0.010280743,0.005649718,0.010242001,0.007724041,-0.021968682,-0.004768107,0.009263854,0.006852709
"2002-08-03",0,0,0,0,0,0,0,0,0,0
"2002-08-04",0,0,0,0,0,0,0,0,0,0
"2002-08-05",-0.034797122,-0.037389495,-0.012915851,-0.046816479,0.004411045,0.005030663,-0.017217229,-0.016825227,0.014587772,-0.012176023
"2002-08-06",0.033663838,0.035405531,0.00555115,0.009823183,-0.008547494,-0.00810337,0.002538362,-0.01235018,-0.012116317,0.013826921
"2002-08-07",0.017437951,0.025700458,0.026025237,0.021400778,0.002394284,0.003123196,0.020769127,0.011074846,0.021095666,-0.013026427
"2002-08-08",0.032350743,0.026468851,-0.001537279,0.022857143,0,-0.003472945,0.000249058,0.002016842,-0.000160154,0.003532086
"2002-08-09",0.003737087,0.003740048,0.01039261,-0.003724395,0.014098465,0.007451065,-0.012531125,0.003597559,0.00256287,0.006858334
"2002-08-10",0,0,0,0,0,0,0,0,0,0
"2002-08-11",0,0,0,0,0,0,0,0,0,0
"2002-08-12",-0.007338538,-0.013527407,-0.016380952,-0.001869159,0.006125664,0.00202704,0.011686668,-0.001342808,0.011982745,0.023760087
"2002-08-13",-0.018207405,-0.014913023,-0.006584043,-0.005617978,0.012295188,0.007976553,-0.011175259,0.004968722,-0.009156931,0.004791873
"2002-08-14",0.036529239,0.022198426,0.03625731,0.011299435,0.003816721,-0.002952281,0.007278881,-0.001550432,0.005895475,0.004100213
"2002-08-15",0.013879703,0.006912601,0.004890895,0.005586592,-0.008757373,-0.005803527,0.005985302,0.009058231,-0.009504198,0.023591713
"2002-08-16",-0.002994713,0.000978065,-0.012354923,0.005555556,-0.011161025,-0.006554622,0.011153133,0.000701054,0.00495762,0.00078556
"2002-08-17",0,0,0,0,0,0,0,0,0,0
"2002-08-18",0,0,0,0,0,0,0,0,0,0
"2002-08-19",0.023385804,0.030165922,-0.012509477,0,0.003057436,0.000959976,-0.001471016,-0.003736338,-0.013049013,0.005131419
"2002-08-20",-0.010588046,-0.021295877,-0.02303263,0.003683241,0.011134033,0.009226978,-0.004047484,0.005614091,-0.006772009,-0.006579676
"2002-08-21",0.014407982,0.020790123,0.010609037,0.00733945,-0.005331963,-0.002494504,0.004927203,0.001483806,-0.004707792,0.011357503
"2002-08-22",0.009714037,0.006663925,0.011664075,0.001821494,-0.008740625,-0.005354828,0.002943836,-0.003797684,-0.003751427,0.00145595
"2002-08-23",-0.02151512,-0.025151679,-0.009223674,-0.003636364,0.009877205,0.004547551,-0.000490869,-0.002906132,0.001800917,-0.003834414
"2002-08-24",0,0,0,0,0,0,0,0,0,0
"2002-08-25",0,0,0,0,0,0,0,0,0,0
"2002-08-26",0.006977729,0,0.025601241,0,0.000931384,0.000474774,0.006970754,0.000971534,0,0.013419775
"2002-08-27",-0.011547993,0.022306711,-0.004916793,0,-0.006280456,-0.002976185,0.004618317,0.006405901,0.014871711,-0.006004257
"2002-08-28",-0.02187748,-0.033579863,-0.018624097,-0.009124088,0.005032871,0.003701955,0.008342126,-0.013286209,0.001932367,-0.011125766
"2002-08-29",0.000433459,-0.015505326,-0.007745933,-0.005524862,0.008034116,0.004640625,-0.004676961,-0.002391753,0.003214401,0.004325265
"2002-08-30",-0.003906967,-0.001799222,0.005074161,0.009259259,0.006006778,0.001893906,0.004698937,0.001999827,0.002242871,0.00425433
"2002-08-31",0,0,0,0,0,0,0,0,0,0
"2002-09-01",0,0,0,0,0,0,0,0,0,0
"2002-09-02",0,0,0,0,0,0,0,-0.003629315,-0.002557545,0
"2002-09-03",-0.038133974,-0.040149275,-0.049708738,-0.033027523,0.015369766,0.010913483,-0.010429819,-0.003983121,0.004807692,-0.025536483
"2002-09-04",0.014273063,0.00936285,0.005312628,0.003795066,-0.000226734,-0.000352887,0.002541851,-0.002897862,-0.001594896,0.017329901
"2002-09-05",-0.008488221,-0.020825145,-0.012195122,-0.009451796,0.005453259,0.003990568,-0.003382193,-0.002441279,0.014536741,0.020712503
"2002-09-06",0.01374145,0.026325825,0.017695473,0.003816794,-0.011751657,-0.007716282,0.00024347,0.000244725,0.005353488,0.01505329
"2002-09-07",0,0,0,0,0,0,0,0,0,0
"2002-09-08",0,0,0,0,0,0,0,0,0,0
"2002-09-09",0.007334368,-0.010058146,-0.004043672,0.009505703,-0.001486687,-0.00141352,0.001693939,-0.000308744,0.01018011,0.010567537
"2002-09-10",0.011470352,0.010364468,-0.004060089,0.016949153,0.004810616,0.003540731,-0.001691074,0.002418274,-0.010542636,0.002079698
"2002-09-11",-0.006215837,0.021539504,0.002853649,0.005555556,-0.005242551,-0.003645462,0.001574717,0.003075134,-0.01128173,-0.001007089
"2002-09-12",-0.018435591,-0.03594396,-0.006910569,-0.003683241,0.007789881,0.00519214,-0.007266036,-0.001477798,0.010618067,-0.017856248
"2002-09-13",0.002460856,-0.01479055,-0.018829308,-0.012939002,0.009207735,0.004695223,0.003886929,-0.015763295,-0.000156814,0.016193241
"2002-09-14",0,0,0,0,0,0,0,0,0,0
"2002-09-15",0,0,0,0,0,0,0,0,0,0
"2002-09-16",0.002453269,-0.004439966,-0.00667501,-0.018726592,0.001689426,0.000351403,-0.001229247,-0.008609354,-0.010821832,-0.000814757
"2002-09-17",-0.022916702,-0.020173533,0.016379672,0.009541985,0.001911042,0.003268429,-0.009746424,0.00720306,0.001744094,-0.007601292
"2002-09-18",-0.010020233,-0.020368534,0.046280992,-0.018903592,0.000224037,0.001164581,-0.000125797,-0.016393636,0.008863564,0.011371087
"2002-09-19",-0.025877255,-0.021902633,-0.019352291,-0.009633911,0.006733986,0.005000732,-0.00747831,0.003398216,0.011139002,-0.002364948
"2002-09-20",0.000333859,0.01447359,-0.013290375,-0.005836576,-0.004682464,-0.000347988,0.004396061,-0.002369498,0.000155159,-0.001570143
