"","종목코드","종목명","종가","EPS","PER","BPS","PBR","배당수익률","시장구분","시가총액","섹터","ROE","style","시총비중"
"1110","014470","부방",2035,"50",40.7,"3,379",0.6,0,"코스닥",96242252150,"경기관련소비재",0.0147,"value",6.37290807861746e-05
"1111","007540","샘표",33450,"3,632",9.21,"49,201",0.68,0.6,"코스피",96195510000,"필수소비재",0.0738,"value",6.3698129367365e-05
"1112","215790","이노인스트루먼트",4740,"220",21.55,"3,035",1.56,0,"코스닥",96142126260,"IT",0.0724,"growth",6.36627800628431e-05
"1113","246720","아스타",8360,"-",NA,"1,450",5.77,0,"코스닥",95993892280,"건강관리",NA,"growth",6.35646234312635e-05
"1114","034300","신세계건설",23950,"7,256",3.3,"39,918",0.6,3.13,"코스피",9.58e+10,"산업재",0.1818,"value",6.34362330777556e-05
"1115","065510","휴비츠",8050,"268",30.04,"6,622",1.22,1.86,"코스닥",95657111550,"건강관리",0.0406,"growth",6.33416161151427e-05
"1116","189300","인텔리안테크",13200,"476",27.73,"8,930",1.48,0.76,"코스닥",95580460800,"IT",0.0534,"growth",6.3290860010314e-05
"1117","002630","오리엔트바이오",567,"-",NA,"310",1.83,0,"코스피",95559403968,"경기관련소비재",NA,"growth",6.32769167315809e-05
"1118","006370","대구백화점",8800,"-",NA,"31,301",0.28,2.27,"코스피",95230176800,"경기관련소비재",NA,"value",6.30589111849757e-05
"1119","032820","우리기술",1115,"41",27.2,"450",2.48,0,"코스닥",95220991080,"IT",0.0912,"growth",6.3052828643484e-05
"1120","065170","넥스트BT",1545,"-",NA,"508",3.04,0,"코스닥",95152010790,"건강관리",NA,"growth",6.30071517149432e-05
"1121","134380","미원화학",43200,"6,265",6.9,"38,134",1.13,2.31,"코스피",94603852800,"소재",0.1638,"growth",6.26441759527608e-05
"1122","042040","케이피엠테크",1070,"-",NA,"1,024",1.04,0,"코스닥",94571455660,"IT",NA,"value",6.2622723421194e-05
"1123","137400","피엔티",10700,"581",18.42,"8,097",1.32,0,"코스닥",94345623600,"IT",0.0717,"growth",6.24731833878476e-05
"1124","221840","하이즈항공",5300,"39",135.9,"4,148",1.28,0,"코스닥",93789685100,"산업재",0.0094,"growth",6.21050555771702e-05
"1125","061250","화일약품",6500,"197",32.99,"6,813",0.95,2.31,"코스닥",93671227000,"건강관리",0.0288,"value",6.20266157479264e-05
"1126","083930","아바코",5850,"-",NA,"6,560",0.89,0,"코스닥",93579554250,"IT",NA,"value",6.1965912470934e-05
"1127","071460","대유위니아",2600,"130",20,"2,827",0.92,1.92,"코스닥",93514967000,"경기관련소비재",0.046,"value",6.19231444976057e-05
"1128","088130","동아엘텍",8380,"1,044",8.03,"13,322",0.63,2.39,"코스닥",93439480480,"IT",0.0785,"value",6.18731593151741e-05
"1129","193250","와이제이엠게임즈",2045,"-",NA,"1,726",1.18,0,"코스닥",93326836775,"IT",NA,"growth",6.17985696249327e-05
"1130","095720","웅진씽크빅",2695,"601",4.48,"7,000",0.38,6.09,"코스피",93304039675,"경기관련소비재",0.0848,"value",6.17834739866332e-05
"1131","039010","현대통신",10800,"1,772",6.09,"6,957",1.55,1.85,"코스닥",9.315e+10,"IT",0.2545,"growth",6.16814729769617e-05
"1132","033320","제이씨현시스템",4855,"675",7.19,"4,070",1.19,2.06,"코스닥",92800567360,"IT",0.1655,"growth",6.14500878997591e-05
"1133","205100","엑셈",2790,"-",NA,"1,310",2.13,0,"코스닥",92765719980,"IT",NA,"growth",6.14270128838945e-05
"1134","002700","신일산업",1305,"134",9.74,"797",1.64,1.53,"코스피",92717014905,"경기관련소비재",0.1684,"growth",6.13947616679261e-05
"1135","033540","파라텍",5500,"740",7.43,"5,040",1.09,0.91,"코스닥",92623036000,"산업재",0.1467,"growth",6.13325313159222e-05
"1136","001290","골든브릿지증권",1820,"-",NA,"2,736",0.67,0,"코스피",92262331980,"금융",NA,"value",6.10936826281894e-05
"1137","090080","평화산업",2465,"-",NA,"1,822",1.35,0,"코스피",92200475460,"경기관련소비재",NA,"growth",6.10527228722385e-05
"1138","039830","오로라",8550,"1,244",6.87,"9,067",0.94,1.29,"코스닥",92022709500,"경기관련소비재",0.1368,"value",6.09350109424697e-05
"1139","002230","피에스텍",4675,"610",7.66,"7,335",0.64,1.6,"코스닥",91953711025,"IT",0.0836,"value",6.08893219723015e-05
"1140","011000","진원생명과학",4340,"-",NA,"1,726",2.51,0,"코스피",91895433420,"건강관리",NA,"growth",6.08507320794623e-05
"1141","194480","데브시스터즈",8200,"-",NA,"12,374",0.66,0,"코스닥",91875834000,"IT",NA,"value",6.08377538605134e-05
"1142","012160","영흥철강",1070,"-",NA,"1,945",0.55,0.93,"코스피",91834364630,"소재",NA,"value",6.08102939375394e-05
"1143","020760","일진디스플",3240,"622",5.21,"2,919",1.11,3.09,"코스피",91738785600,"IT",0.2131,"growth",6.07470040249671e-05
"1144","006090","사조오양",9730,"2,546",3.82,"15,779",0.62,1.23,"코스피",91683250470,"필수소비재",0.1623,"value",6.07102301267345e-05
"1145","066590","우수AMS",3710,"210",17.67,"2,397",1.55,0.81,"코스닥",91615864130,"경기관련소비재",0.0877,"growth",6.066560866984e-05
"1146","108860","셀바스AI",4150,"-",NA,"2,072",2,0,"코스닥",91532171750,"IT",NA,"growth",6.06101897833628e-05
"1147","289080","SV인베스트먼트",3430,"272",12.61,"1,031",3.33,0,"코스닥",91296310000,"금융",0.2641,"growth",6.04540083538521e-05
"1148","120240","대정화금",12850,"1,210",10.62,"15,837",0.81,2.1,"코스닥",91240024350,"소재",0.0763,"value",6.0416737481072e-05
"1149","049080","기가레인",1810,"-",NA,"1,754",1.03,0,"코스닥",91210696500,"IT",NA,"value",6.03973173523844e-05
"1150","208640","썸에이지",1190,"-",NA,"357",3.33,0,"코스닥",90773422530,"IT",NA,"growth",6.01077660634517e-05
"1151","010770","평화홀딩스",6200,"-",NA,"11,284",0.55,2.42,"코스피",90677889200,"경기관련소비재",NA,"value",6.0044506412214e-05
"1152","041650","상신브레이크",4220,"1,190",3.55,"7,743",0.55,4.03,"코스피",90609519000,"경기관련소비재",0.1549,"value",5.99992334691788e-05
"1153","099320","쎄트렉아이",24750,"1,557",15.9,"14,984",1.65,1.25,"코스닥",90584752500,"산업재",0.1038,"growth",5.99828337461462e-05
"1154","200710","에이디테크놀로지",9790,"21",466.19,"4,285",2.28,0,"코스닥",90584706410,"IT",0.0049,"growth",5.99828032265639e-05
"1155","027710","팜스토리",1025,"220",4.66,"1,809",0.57,0,"코스닥",90556116775,"필수소비재",0.1223,"value",5.99638719243774e-05
"1156","000850","화천기공",41100,"3,961",10.38,"126,071",0.33,3.04,"코스피",9.042e+10,"산업재",0.0318,"value",5.98737389863326e-05
"1157","179900","유티아이",5680,"786",7.23,"3,445",1.65,3.35,"코스닥",90112603600,"IT",0.2282,"growth",5.96701891984655e-05
"1158","083310","엘오티베큠",6790,"1,877",3.62,"8,036",0.84,0.74,"코스닥",90023558240,"IT",0.232,"value",5.96112257098282e-05
"1159","058220","아리온",1005,"-",NA,"290",3.47,0,"코스닥",89912968200,"IT",NA,"growth",5.95379959023802e-05
"1160","032790","엠젠플러스",6170,"-",NA,"1,580",3.91,0,"코스닥",89903329140,"IT",NA,"growth",5.95316131710983e-05
"1161","007590","동방아그로",6600,"510",12.94,"9,492",0.7,3.79,"코스피",89876008200,"소재",0.0541,"value",5.95135219652763e-05
"1162","039340","한국경제TV",3885,"564",6.89,"4,111",0.95,1.8,"코스닥",8.9355e+10,"경기관련소비재",0.1379,"value",5.91685240779003e-05
"1163","147830","제룡산업",8920,"827",10.79,"5,309",1.68,1.12,"코스닥",8.92e+10,"산업재",0.1557,"growth",5.90658871663445e-05
"1164","011330","유니켐",1495,"115",13,"684",2.19,0,"코스피",89132574245,"경기관련소비재",0.1685,"growth",5.90212396098766e-05
"1165","017550","수산중공업",1650,"56",29.46,"1,712",0.96,0,"코스피",89075518950,"산업재",0.0326,"value",5.89834590984785e-05
"1166","040300","YTN",2100,"108",19.44,"4,536",0.46,0.95,"코스닥",8.82e+10,"경기관련소비재",0.0237,"value",5.84037135434034e-05
"1167","100660","서암기계공업",7000,"182",38.46,"4,540",1.54,0.71,"코스닥",8.82e+10,"산업재",0.04,"growth",5.84037135434034e-05
"1168","004090","한국석유",134500,"15,083",8.92,"224,172",0.6,1.49,"코스피",88124400000,"소재",0.0673,"value",5.8353653217509e-05
"1169","012320","경동인베스트",37250,"20,799",1.79,"149,216",0.25,1.34,"코스피",88097106750,"유틸리티",0.1397,"value",5.83355803472747e-05
"1170","065940","바이오빌",2000,"-",NA,"2,879",0.69,0,"코스닥",87974372000,"소재",NA,"value",5.82543086332064e-05
"1171","290660","네오펙트",7440,"-",NA,"-",NA,0,"코스닥",87967174800,"건강관리",NA,NA,5.82495428372074e-05
"1172","145210","세화아이엠씨",2990,"-",NA,"4,276",0.7,0,"코스피",87912180330,"경기관련소비재",NA,"value",5.82131269497658e-05
"1173","126880","제이엔케이히터",5200,"-",NA,"4,012",1.3,0.96,"코스닥",87822612800,"산업재",NA,"growth",5.81538176939278e-05
"1174","182360","큐브엔터",3300,"-",NA,"594",5.56,0,"코스닥",87693431100,"경기관련소비재",NA,"growth",5.80682769796211e-05
"1175","036670","KCI",7780,"370",21.03,"4,346",1.79,2.31,"코스닥",87680600000,"소재",0.0851,"growth",5.80597805636478e-05
"1176","083650","비에이치아이",3370,"316",10.66,"4,304",0.78,0,"코스닥",8.762e+10,"산업재",0.0732,"value",5.80196528420976e-05
"1177","093920","서원인텍",4710,"164",28.72,"8,260",0.57,6.37,"코스닥",8.7606e+10,"IT",0.0198,"value",5.80103824113764e-05
"1178","174880","장원테크",14450,"-",NA,"9,367",1.54,0,"코스닥",87350250000,"IT",NA,"growth",5.78410315073092e-05
"1179","196450","텔루스",1005,"-",NA,"538",1.87,0,"코스닥",87214156275,"IT",NA,"growth",5.77509138323664e-05
"1180","005010","휴스틸",11550,"533",21.67,"54,480",0.21,4.33,"코스피",87027494400,"소재",0.0097,"value",5.76273112623327e-05
"1181","089890","코세스",5160,"626",8.24,"857",6.02,0,"코스닥",86956123920,"IT",0.7306,"growth",5.758005161302e-05
"1182","016600","큐캐피탈",621,"88",7.06,"849",0.73,0,"코스닥",86938957962,"금융",0.1034,"value",5.75686847684199e-05
"1183","001750","한양증권",6830,"370",18.46,"20,290",0.34,5.12,"코스피",86935887220,"금융",0.0184,"value",5.75666514040647e-05
"1184","053620","태양",10100,"872",11.58,"17,529",0.58,0.99,"코스닥",8.686e+10,"필수소비재",0.0501,"value",5.75164008886623e-05
"1185","094820","일진파워",5760,"992",5.81,"5,170",1.11,3.82,"코스닥",86853363840,"산업재",0.191,"growth",5.75120065985527e-05
"1186","096350","대창솔루션",800,"-",NA,"617",1.3,0,"코스닥",86764252000,"산업재",NA,"growth",5.7452999088613e-05
"1187","014190","원익큐브",2445,"57",42.89,"2,202",1.11,0,"코스닥",86552770170,"소재",0.0259,"growth",5.73129613990557e-05
"1188","003480","한진중공업홀딩스",2930,"-",NA,"11,219",0.26,0,"코스피",86522349160,"산업재",NA,"value",5.72928174086504e-05
"1189","259630","엠플러스",16900,"1,121",15.08,"6,538",2.58,0,"코스닥",86390941000,"IT",0.1711,"growth",5.72058023912592e-05
"1190","060240","룽투코리아",3570,"-",NA,"2,469",1.45,0,"코스닥",86308794810,"IT",NA,"growth",5.71514073510161e-05
"1191","009070","KCTC",2875,"298",9.65,"6,092",0.47,1.22,"코스피",8.625e+10,"산업재",0.0487,"value",5.71124749786683e-05
"1192","067310","하나마이크론",3795,"-",NA,"5,564",0.68,0,"코스닥",86249261010,"IT",NA,"value",5.71119856389827e-05
"1193","035620","바른손이앤에이",1225,"-",NA,"292",4.2,0,"코스닥",86199915550,"IT",NA,"growth",5.70793103769588e-05
"1194","079940","가비아",6360,"370",17.19,"4,119",1.54,0.47,"코스닥",86086950240,"IT",0.0896,"growth",5.70045077283694e-05
"1195","054620","APS홀딩스",4220,"46,508",0.09,"13,639",0.31,0,"코스닥",86063612620,"IT",3.4444,"value",5.69890541719832e-05
"1196","053450","세코닉스",7650,"-",NA,"11,000",0.7,0,"코스닥",86054169150,"IT",NA,"value",5.69828009552401e-05
"1197","000300","대유플러스",854,"-",NA,"864",0.99,0,"코스피",85982820840,"경기관련소비재",NA,"value",5.69355559863167e-05
"1198","041460","한국전자인증",4000,"187",21.39,"1,547",2.59,1.15,"코스닥",85836996000,"IT",0.1211,"growth",5.68389946236991e-05
"1199","241820","피씨엘",9600,"-",NA,"1,730",5.55,0,"코스닥",85835174400,"건강관리",NA,"growth",5.68377884082276e-05
"1200","050540","한국코퍼레이션",3050,"17",179.41,"1,392",2.19,0,"코스닥",85762068550,"IT",0.0122,"growth",5.67893796426749e-05
"1201","004720","우리들제약",7400,"395",18.73,"4,516",1.64,0,"코스피",85620397600,"건강관리",0.0876,"growth",5.66955688764479e-05
"1202","037370","EG",11400,"-",NA,"6,764",1.69,0.44,"코스닥",8.55e+10,"산업재",NA,"growth",5.66158447614625e-05
"1203","026040","제이에스티나",5180,"-",NA,"4,364",1.19,0.97,"코스닥",85489632200,"경기관련소비재",NA,"growth",5.66089794777745e-05
"1204","015230","대창단조",42700,"6,136",6.96,"81,948",0.52,2.34,"코스피",8.54e+10,"산업재",0.0747,"value",5.65496273991684e-05
"1205","019010","그랜드백화점",17700,"-",NA,"43,057",0.41,1.69,"코스닥",8.5314e+10,"경기관련소비재",NA,"value",5.64926804675954e-05
"1206","060300","레드로버",1790,"-",NA,"3,232",0.55,0,"코스닥",85271479420,"경기관련소비재",NA,"value",5.64645244610873e-05
"1207","219550","MP한강",1500,"126",11.9,"701",2.14,12.6,"코스닥",85246905000,"경기관련소비재",0.1798,"growth",5.64482519283642e-05
"1208","007860","서연",3630,"-",NA,"21,594",0.17,2.75,"코스피",85231833720,"경기관련소비재",NA,"value",5.64382721242842e-05
"1209","024950","삼천리자전거",6420,"306",20.98,"7,731",0.83,1.56,"코스닥",85216364340,"경기관련소비재",0.0396,"value",5.6428028708885e-05
"1210","046070","코다코",2180,"-",NA,"2,674",0.82,2.52,"코스닥",85160078080,"경기관련소비재",NA,"value",5.6390757432179e-05
"1211","058860","케이티스",2445,"246",9.94,"4,633",0.53,3.27,"코스피",85090890000,"산업재",0.0533,"value",5.6344942910581e-05
"1212","299900","위지윅스튜디오",9650,"136",70.96,"1,165",8.28,0,"코스닥",84901279000,"경기관련소비재",0.1167,"growth",5.62193875077616e-05
"1213","090370","메타랩스",1905,"-",NA,"1,004",1.9,0,"코스피",84867353760,"경기관련소비재",NA,"growth",5.61969231086816e-05
"1214","119830","아이텍반도체",13250,"288",46.01,"4,949",2.68,0.75,"코스닥",84548859500,"IT",0.0582,"growth",5.59860246106515e-05
"1215","025440","대성엘텍",847,"-",NA,"471",1.8,0,"코스닥",84413157521,"경기관련소비재",NA,"growth",5.58961663395768e-05
"1216","012800","대창",925,"166",5.57,"1,766",0.52,2.7,"코스피",84304961575,"소재",0.0934,"value",5.58245218380264e-05
"1217","032850","비트컴퓨터",5060,"218",23.21,"2,550",1.98,0,"코스닥",84113862580,"건강관리",0.0853,"growth",5.56979811241669e-05
"1218","006580","대양제지",3125,"-",NA,"3,150",0.99,0.8,"코스닥",83906250000,"소재",NA,"value",5.55605055499001e-05
"1219","105840","우진",4780,"-",NA,"6,628",0.72,0,"코스피",83856147060,"산업재",NA,"value",5.55273287046003e-05
"1220","214330","금호에이치티",7030,"505",13.92,"9,294",0.76,1.07,"코스피",83798183490,"경기관련소비재",0.0546,"value",5.54889467574548e-05
"1221","009770","삼정펄프",33450,"4,172",8.02,"73,362",0.46,2.99,"코스피",83624029950,"필수소비재",0.0574,"value",5.5373626876925e-05
"1222","004910","조광페인트",6530,"410",15.93,"14,205",0.46,3.83,"코스피",8.3584e+10,"산업재",0.0289,"value",5.53471200999074e-05
"1223","009440","KC그린홀딩스",3725,"232",16.06,"7,226",0.52,2.95,"코스피",83570300500,"산업재",0.0324,"value",5.53380486523599e-05
"1224","084670","동양고속",28800,"-",NA,"37,772",0.76,2.78,"코스피",83392387200,"산업재",NA,"value",5.52202391579295e-05
"1225","011150","CJ씨푸드",2320,"127",18.27,"1,662",1.4,0,"코스피",83359393360,"필수소비재",0.0766,"growth",5.51983915073619e-05
"1226","149950","아바텍",5340,"962",5.55,"8,810",0.61,3.75,"코스닥",83344050000,"IT",0.1099,"value",5.51882315390826e-05
"1227","045520","크린앤사이언스",12800,"755",16.95,"4,890",2.62,1.17,"코스닥",8.32e+10,"경기관련소비재",0.1546,"growth",5.5092845428698e-05
"1228","198440","고려시멘트",2595,"37",70.14,"2,539",1.02,2.12,"코스닥",82987996200,"산업재",0.0145,"value",5.49524621043747e-05
"1229","026150","특수건설",5530,"39",141.79,"5,740",0.96,0,"코스닥",82921321420,"산업재",0.0068,"value",5.49083118237433e-05
"1230","101330","모베이스",3455,"664",5.2,"8,577",0.4,2.89,"코스닥",82775539540,"IT",0.0769,"value",5.48117789081045e-05
"1231","122640","예스티",7520,"1,375",5.47,"5,103",1.47,0,"코스닥",82733799200,"IT",0.2687,"growth",5.47841395559439e-05
"1232","053280","예스24",4800,"-",NA,"4,365",1.1,2.5,"코스닥",8.256e+10,"경기관련소비재",NA,"growth",5.46690543100157e-05
"1233","011090","에넥스",1375,"39",35.26,"995",1.38,2.18,"코스피",82488506375,"산업재",0.0391,"growth",5.46217131173322e-05
"1234","010690","화신",2360,"-",NA,"10,100",0.23,2.12,"코스피",82412167600,"경기관련소비재",NA,"value",5.45711635941196e-05
"1235","104200","NHN벅스",5550,"-",NA,"4,246",1.31,0,"코스닥",82292902500,"경기관련소비재",NA,"growth",5.44921893907622e-05
"1236","163560","동일고무벨트",6330,"83",76.27,"13,275",0.48,1.26,"코스피",8.229e+10,"산업재",0.0063,"value",5.44902674318216e-05
"1237","060230","이그잭스",1620,"-",NA,"547",2.96,0,"코스닥",82171250280,"IT",NA,"growth",5.4411634499506e-05
"1238","054180","중앙오션",3290,"-",NA,"809",4.07,0,"코스닥",81864221180,"산업재",NA,"growth",5.42083279280106e-05
"1239","043200","파루",2750,"-",NA,"2,019",1.36,0,"코스닥",81585809250,"에너지",NA,"growth",5.40239708916525e-05
"1240","002300","한국제지",16300,"2,040",7.99,"99,906",0.16,1.84,"코스피",81580668700,"소재",0.02,"value",5.40205669550351e-05
"1241","092070","디엔에프",7580,"1,256",6.04,"7,572",1,3.96,"코스닥",81574656240,"IT",0.1656,"value",5.40165856626141e-05
"1242","067900","와이엔텍",4480,"633",7.08,"5,914",0.76,0,"코스닥",81534472320,"산업재",0.1073,"value",5.39899769307237e-05
"1243","160980","싸이맥스",7700,"1,909",4.03,"9,290",0.83,3.25,"코스닥",81437463800,"IT",0.206,"value",5.39257404475792e-05
