"","종목코드","종목명","시장구분","업종명","종가","대비","등락률","시가총액"
"953","083660","CSA 코스믹","KOSDAQ","화학",1460,-75,-4.89,55383806440
"954","367340","DB금융스팩8호","KOSDAQ","금융",2115,5,0.24,12795750000
"955","367360","DB금융스팩9호","KOSDAQ","금융",2105,-5,-0.24,10188200000
"956","068790","DMS","KOSDAQ","기계·장비",6530,-10,-0.15,160462088330
"957","241520","DSC인베스트먼트","KOSDAQ","금융",5990,-110,-1.8,166590303970
"958","245620","EDGC","KOSDAQ","기타서비스",3700,-145,-3.77,309663641200
"959","037370","EG","KOSDAQ","건설",16500,-250,-1.49,134144670000
"960","079190","EMW","KOSDAQ","통신장비",1795,-25,-1.37,57052633615
"961","050120","ES큐브","KOSDAQ","유통",5140,-10,-0.19,69719402040
"962","214270","FSN","KOSDAQ","출판·매체복제",987,0,0,128871161811
"963","130500","GH신소재","KOSDAQ","섬유·의류",5220,-150,-2.79,75925171440
"964","900290","GRT","KOSDAQ","금융",951,0,0,64073625000
"965","083450","GST","KOSDAQ","반도체",28350,-200,-0.7,264158070750
"966","045890","GV","KOSDAQ","일반전기전자",240,0,0,20823884880
"967","297890","HB솔루션","KOSDAQ","기계·장비",21000,-400,-1.87,350181069000
"968","078150","HB테크놀러지","KOSDAQ","기계·장비",2550,5,0.2,201425586300
"969","195940","HK이노엔","KOSDAQ","제약",55500,-1700,-2.97,1604199694500
"970","036640","HRS","KOSDAQ","화학",8480,-150,-1.74,138688704000
"971","335870","IBKS제12호스팩","KOSDAQ","금융",2260,-20,-0.88,7051200000
"972","351340","IBKS제13호스팩","KOSDAQ","금융",2125,-15,-0.7,10986250000
"973","351320","IBKS제14호스팩","KOSDAQ","금융",5180,830,19.08,22429400000
"974","373200","IBKS제15호스팩","KOSDAQ","금융",2400,35,1.48,8.448e+09
"975","388790","IBKS제16호스팩","KOSDAQ","금융",2190,-15,-0.68,7467900000
"976","095340","ISC","KOSDAQ","반도체",25400,-500,-1.93,420230706400
"977","099520","ITX-AI","KOSDAQ","통신장비",1285,0,0,37652662655
"978","950170","JTC","KOSDAQ","유통",5000,-40,-0.79,175027585000
"979","067290","JW신약","KOSDAQ","제약",3830,-50,-1.29,168278166140
"980","035900","JYP Ent.","KOSDAQ","오락·문화",52900,-800,-1.49,1877817326800
"981","024840","KBI메탈","KOSDAQ","금속",2010,-35,-1.71,66231204480
"982","024120","KB오토시스","KOSDAQ","운송장비·부품",6700,-130,-1.9,7.705e+10
"983","021320","KCC건설","KOSDAQ","건설",9950,-150,-1.49,2.1293e+11
"984","036670","KCI","KOSDAQ","화학",8730,-40,-0.46,98387100000
"985","044180","KD","KOSDAQ","건설",1540,-35,-2.22,33439321300
"986","151860","KG ETS","KOSDAQ","기타서비스",14400,100,0.7,5.184e+11
"987","046440","KG모빌리언스","KOSDAQ","소프트웨어",9540,-20,-0.21,370395918720
"988","035600","KG이니시스","KOSDAQ","소프트웨어",18600,50,0.27,519022472400
"989","226360","KH E&T","KOSDAQ","건설",1490,-110,-6.88,87469038970
"990","111870","KH 일렉트론","KOSDAQ","일반전기전자",805,1,0.12,87192121975
"991","060720","KH바텍","KOSDAQ","IT부품",23100,-400,-1.7,546948910200
"992","122450","KMH","KOSDAQ","방송서비스",8640,-200,-2.26,391702728960
"993","052900","KMH하이텍","KOSDAQ","반도체",1625,-25,-1.52,76188935875
"994","058400","KNN","KOSDAQ","방송서비스",1525,-45,-2.87,201955323000
"995","114450","KPX생명과학","KOSDAQ","제약",7470,-50,-0.66,1.1205e+11
"996","060370","KT서브마린","KOSDAQ","건설",5940,0,0,1.30086e+11
"997","108320","LX세미콘","KOSDAQ","반도체",112900,2100,1.9,1836239470000
"998","160550","NEW","KOSDAQ","오락·문화",15350,-1000,-6.12,428358727100
"999","053290","NE능률","KOSDAQ","출판·매체복제",18450,-350,-1.86,304910364150
"1000","104200","NHN벅스","KOSDAQ","디지털컨텐츠",10350,360,3.6,153465142500
"1001","060250","NHN한국사이버결제","KOSDAQ","소프트웨어",58500,-100,-0.17,1433411986500
"1002","030190","NICE평가정보","KOSDAQ","기타서비스",20000,-150,-0.74,1214296400000
"1003","078590","OQP","KOSDAQ","운송장비·부품",2380,0,0,197556560040
"1004","024940","PN풍년","KOSDAQ","금속",5910,-380,-6.04,5.91e+10
"1005","218410","RFHIC","KOSDAQ","일반전기전자",31000,-500,-1.59,826076220000
"1006","327260","RF머트리얼즈","KOSDAQ","기타제조",23500,-1050,-4.28,93972951500
"1007","091340","S&K폴리텍","KOSDAQ","IT부품",5620,10,0.18,65774912020
"1008","019550","SBI인베스트먼트","KOSDAQ","금융",1820,-15,-0.82,294961166500
"1009","950110","SBI핀테크솔루션즈","KOSDAQ","출판·매체복제",7240,-30,-0.41,174107809600
"1010","046140","SBS콘텐츠허브","KOSDAQ","오락·문화",8740,280,3.31,187591470700
"1011","036120","SCI평가정보","KOSDAQ","기타서비스",3385,-60,-1.74,120167500000
"1012","099220","SDN","KOSDAQ","유통",2195,-40,-1.79,116706916410
"1013","036540","SFA반도체","KOSDAQ","반도체",6680,0,0,1098594824040
"1014","255220","SG","KOSDAQ","비금속",1810,0,0,74825883270
"1015","040610","SG&G","KOSDAQ","운송장비·부품",2415,5,0.21,82320578340
"1016","049470","SGA","KOSDAQ","소프트웨어",1140,-60,-5,60262963860
"1017","184230","SGA솔루션즈","KOSDAQ","소프트웨어",1425,-25,-1.72,65800523550
"1018","016250","SGC이테크건설","KOSDAQ","건설",69500,200,0.29,140685166500
"1019","337450","SK5호스팩","KOSDAQ","금융",2130,-10,-0.47,9180300000
"1020","340350","SK6호스팩","KOSDAQ","금융",2105,0,0,12019550000
"1021","036490","SK머티리얼즈","KOSDAQ","반도체",388600,-600,-0.15,4098825727800
"1022","048550","SM C&C","KOSDAQ","방송서비스",4800,-135,-2.74,458386176000
"1023","063440","SM Life Design","KOSDAQ","출판·매체복제",3355,20,0.6,151743811670
"1024","950180","SNK","KOSDAQ","출판·매체복제",19500,500,2.63,410705100000
"1025","289080","SV인베스트먼트","KOSDAQ","금융",3665,-70,-1.87,195102610000
"1026","089230","THE E&M","KOSDAQ","인터넷",814,-2,-0.25,141188455474
"1027","161570","THE MIDONG","KOSDAQ","정보기기",1480,-25,-1.66,23062588400
"1028","192410","THQ","KOSDAQ","통신장비",3150,-75,-2.33,91129181850
"1029","032540","TJ미디어","KOSDAQ","일반전기전자",5390,-270,-4.77,75091372510
"1030","048770","TPC","KOSDAQ","기계·장비",3655,-40,-1.08,53997405660
"1031","246690","TS인베스트먼트","KOSDAQ","금융",2920,-15,-0.51,114247566680
"1032","317240","TS트릴리온","KOSDAQ","화학",1000,-10,-0.99,91084053000
"1033","038340","UCI","KOSDAQ","기타서비스",445,0,0,16641828315
"1034","073570","WI","KOSDAQ","기타제조",1525,-55,-3.48,123379931325
"1035","057030","YBM넷","KOSDAQ","기타서비스",6260,-130,-2.03,102117483220
"1036","040300","YTN","KOSDAQ","방송서비스",3430,-10,-0.29,1.4406e+11
"1037","051390","YW","KOSDAQ","유통",3955,10,0.25,44910480440
"1038","052220","iMBC","KOSDAQ","디지털컨텐츠",5450,310,6.03,1.2535e+11
"1039","079940","가비아","KOSDAQ","인터넷",13000,50,0.39,175963892000
"1040","078890","가온미디어","KOSDAQ","통신장비",14700,-450,-2.97,233023606200
"1041","036620","감성코퍼레이션","KOSDAQ","유통",2380,-125,-4.99,183935158400
"1042","217730","강스템바이오텍","KOSDAQ","제약",3380,-125,-3.57,128230186500
"1043","114190","강원","KOSDAQ","금속",2500,0,0,65307595000
"1044","094480","갤럭시아머니트리","KOSDAQ","소프트웨어",10650,-600,-5.33,417797774700
"1045","063080","게임빌","KOSDAQ","디지털컨텐츠",87000,-1200,-1.36,573781704000
"1046","039240","경남스틸","KOSDAQ","금속",8440,-580,-6.43,2.11e+11
"1047","053950","경남제약","KOSDAQ","제약",6180,-80,-1.28,123906311700
"1048","223310","경남제약헬스케어","KOSDAQ","소프트웨어",3320,0,0,44267239920
"1049","011040","경동제약","KOSDAQ","제약",14100,-100,-0.7,433839600600
"1050","024910","경창산업","KOSDAQ","운송장비·부품",3610,-80,-2.17,129306608050
"1051","198440","고려시멘트","KOSDAQ","비금속",4180,100,2.45,133676232800
"1052","049720","고려신용정보","KOSDAQ","기타서비스",9800,-60,-0.61,1.4014e+11
"1053","014570","고려제약","KOSDAQ","제약",9140,-60,-0.65,1.0054e+11
"1054","348150","고바이오랩","KOSDAQ","기타서비스",25450,-500,-1.93,414085726550
"1055","098460","고영","KOSDAQ","기계·장비",19050,-300,-1.55,1307873082750
"1056","035290","골드앤에스","KOSDAQ","출판·매체복제",1305,0,0,47272202550
"1057","038530","골드퍼시픽","KOSDAQ","유통",1555,-60,-3.72,129481007595
"1058","900280","골든센츄리","KOSDAQ","금융",405,2,0.5,71512304355
"1059","215000","골프존","KOSDAQ","소프트웨어",163000,-3900,-2.34,1022892645000
"1060","121440","골프존뉴딘홀딩스","KOSDAQ","유통",9140,-110,-1.19,391528516520
"1061","014200","광림","KOSDAQ","운송장비·부품",2365,-40,-1.66,176345335760
"1062","026910","광진실업","KOSDAQ","금속",5800,420,7.81,37151349000
"1063","090150","광진윈텍","KOSDAQ","운송장비·부품",12600,250,2.02,218715751800
"1064","355150","교보10호스팩","KOSDAQ","금융",2115,-5,-0.24,11251800000
"1065","331520","교보9호스팩","KOSDAQ","금융",2115,-20,-0.94,8206200000
"1066","053270","구영테크","KOSDAQ","운송장비·부품",3630,-65,-1.76,95810851620
"1067","066620","국보디자인","KOSDAQ","건설",25850,-1650,-6,1.93875e+11
"1068","043650","국순당","KOSDAQ","음식료·담배",8610,0,0,153759997440
"1069","006050","국영지앤엠","KOSDAQ","비금속",1990,-35,-1.73,69441533570
"1070","060480","국일신동","KOSDAQ","금속",3860,-175,-4.34,42807400000
"1071","078130","국일제지","KOSDAQ","종이·목재",4300,-115,-2.6,548755133900
"1072","307750","국전약품","KOSDAQ","제약",13150,-400,-2.95,645260887350
"1073","204020","그리티","KOSDAQ","섬유·의류",2885,0,0,58125335550
"1074","186230","그린플러스","KOSDAQ","금속",15550,50,0.32,168253923400
"1075","900070","글로벌에스엠","KOSDAQ","금융",1085,10,0.93,58312205280
"1076","204620","글로벌텍스프리","KOSDAQ","금융",3545,-115,-3.14,172771569595
"1077","019660","글로본","KOSDAQ","유통",3900,-70,-1.76,127780844100
"1078","053260","금강철강","KOSDAQ","금속",6000,40,0.67,1.1232e+11
"1079","036190","금화피에스시","KOSDAQ","건설",32800,0,0,1.968e+11
"1080","049080","기가레인","KOSDAQ","반도체",1980,-35,-1.74,156901615200
"1081","035460","기산텔레콤","KOSDAQ","통신장비",3055,5,0.16,44533773700
"1082","308100","까스텔바작","KOSDAQ","유통",12150,-300,-2.41,80149905000
"1083","187790","나노","KOSDAQ","화학",2250,210,10.29,60902313750
"1084","286750","나노브릭","KOSDAQ","화학",7080,-200,-2.75,65858641440
"1085","151910","나노스","KOSDAQ","IT부품",5670,-50,-0.87,842705717490
"1086","121600","나노신소재","KOSDAQ","화학",48200,2400,5.24,522889650600
"1087","247660","나노씨엠에스","KOSDAQ","일반전기전자",73100,0,0,313520052000
"1088","039860","나노엔텍","KOSDAQ","의료·정밀기기",7300,0,0,195627787100
"1089","091970","나노캠텍","KOSDAQ","화학",1610,0,0,45209484250
"1090","051490","나라엠앤디","KOSDAQ","기계·장비",9050,-100,-1.09,1.2851e+11
"1091","190510","나무가","KOSDAQ","IT부품",9110,50,0.55,125191259800
"1092","242040","나무기술","KOSDAQ","출판·매체복제",3140,-15,-0.48,107518938000
"1093","089600","나스미디어","KOSDAQ","기타서비스",34900,-500,-1.41,335211359000
"1094","293580","나우IB","KOSDAQ","금융",10600,-100,-0.93,101516200000
"1095","138610","나이벡","KOSDAQ","제약",30650,50,0.16,303526306350
"1096","130580","나이스디앤비","KOSDAQ","기타서비스",9950,-10,-0.1,1.5323e+11
"1097","036800","나이스정보통신","KOSDAQ","통신서비스",33700,-350,-1.03,3.37e+11
"1098","267320","나인테크","KOSDAQ","IT부품",3170,-40,-1.25,124887076180
"1099","111710","남화산업","KOSDAQ","오락·문화",9040,-70,-0.77,186115520000
"1100","091590","남화토건","KOSDAQ","건설",9130,0,0,107186200000
"1101","168330","내츄럴엔도텍","KOSDAQ","기타서비스",5890,-130,-2.16,182761964440
"1102","094860","네오리진","KOSDAQ","소프트웨어",1025,-20,-1.91,55019992025
"1103","253590","네오셈","KOSDAQ","반도체",2795,-85,-2.95,105155133460
"1104","212560","네오오토","KOSDAQ","운송장비·부품",8160,-30,-0.37,64259698080
"1105","095660","네오위즈","KOSDAQ","디지털컨텐츠",29100,1100,3.93,641181222900
"1106","042420","네오위즈홀딩스","KOSDAQ","디지털컨텐츠",53100,1300,2.51,470299584600
"1107","950220","네오이뮨텍(Reg.S)","KOSDAQ","기타서비스",11100,500,4.72,1093705311000
"1108","311390","네오크레마","KOSDAQ","음식료·담배",13350,-100,-0.74,97828733250
"1109","085910","네오티스","KOSDAQ","운송장비·부품",4750,-15,-0.31,63976106500
"1110","092730","네오팜","KOSDAQ","화학",26500,-350,-1.3,217495066500
"1111","290660","네오펙트","KOSDAQ","의료·정밀기기",3295,-40,-1.2,62296192600
"1112","306620","네온테크","KOSDAQ","기계·장비",3190,200,6.69,127006321860
"1113","153460","네이블","KOSDAQ","소프트웨어",8010,110,1.39,52305412140
"1114","007390","네이처셀","KOSDAQ","제약",19750,-600,-2.95,1236886331000
"1115","033640","네패스","KOSDAQ","반도체",34400,-750,-2.13,793236548800
"1116","330860","네패스아크","KOSDAQ","반도체",49450,-1350,-2.66,602501025250
"1117","089140","넥스턴바이오","KOSDAQ","비금속",7720,-320,-3.98,256465070080
"1118","065170","넥스트BT","KOSDAQ","유통",1730,85,5.17,153919067070
"1119","137940","넥스트아이","KOSDAQ","의료·정밀기기",1640,80,5.13,126470523720
"1120","348210","넥스틴","KOSDAQ","반도체",51200,-1700,-3.21,489646080000
"1121","041140","넥슨지티","KOSDAQ","디지털컨텐츠",13550,500,3.83,479308513100
"1122","217270","넵튠","KOSDAQ","출판·매체복제",27250,1300,5.01,865288924500
"1123","225570","넷게임즈","KOSDAQ","디지털컨텐츠",19750,3900,24.61,569806598250
"1124","104620","노랑풍선","KOSDAQ","기타서비스",17000,-800,-4.49,243048150000
"1125","194700","노바렉스","KOSDAQ","음식료·담배",37000,-2300,-5.85,333138380000
"1126","285490","노바텍","KOSDAQ","기타제조",33150,1150,3.59,334209813600
"1127","278650","노터스","KOSDAQ","기타서비스",26000,1000,4,198103568000
"1128","144510","녹십자랩셀","KOSDAQ","기타서비스",107700,8900,9.01,1136671615800
"1129","031390","녹십자셀","KOSDAQ","제약",38550,0,0,502506844350
"1130","142280","녹십자엠에스","KOSDAQ","제약",8240,-180,-2.14,174006411920
"1131","234690","녹십자웰빙","KOSDAQ","제약",11150,-250,-2.19,197937877400
"1132","065560","녹원씨엔아이","KOSDAQ","출판·매체복제",5770,0,0,99593806250
"1133","054050","농우바이오","KOSDAQ","농업, 임업 및 어업",11800,-100,-0.84,189160619800
"1134","069140","누리플랜","KOSDAQ","금속",7600,-190,-2.44,53980846800
"1135","040160","누리플렉스","KOSDAQ","소프트웨어",8330,100,1.22,100422606550
"1136","126870","뉴로스","KOSDAQ","기계·장비",2230,0,0,79475828550
"1137","060260","뉴보텍","KOSDAQ","화학",1245,-35,-2.73,41625018750
"1138","012340","뉴인텍","KOSDAQ","IT부품",3575,105,3.03,107409094650
"1139","214870","뉴지랩파마","KOSDAQ","유통",13250,-50,-0.38,406334808500
"1140","270870","뉴트리","KOSDAQ","음식료·담배",28850,-550,-1.87,262916512400
"1141","144960","뉴파워프라즈마","KOSDAQ","기계·장비",6640,-80,-1.19,290119023360
"1142","085670","뉴프렉스","KOSDAQ","IT부품",4895,-50,-1.01,118506740935
"1143","119860","다나와","KOSDAQ","인터넷",28400,-200,-0.7,371324944800
